activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa008491,Programa de Desarrollo vial en el Valle Los Chillos Fase II,,"La Fase II del Programa consiste en la ejecución de cuatro proyectos viales que permitirán ampliar la capacidad actual de la infraestructura vial en el Valle de Los Chillos, mejorar las intersecciones y ofrecer nuevas conexiones con los centros poblacionales y económicos que se encuentran en el Valle de Los Chillos. La inversión incluye los siguientes componentes: (i) estudios y diseños definitivos de cada proyecto< (ii) ejecución de obras civiles< (iii) fiscalización de cada proyecto< (iv) elaboración e implementación del plan de manejo ambiental< (v) expropiaciones< (vi) mantenimiento por tres años para salvaguardar las inversiones, a cargo del contratista de las obras civiles< (vii) la Auditoría de Seguridad Vial y la Auditoría Ambiental Externa< y (viii) imprevistos.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa005842,Túnel de La Línea II Centenari,,"   La construcción del proyecto es una obra de ingeniería compleja dadas las características geológicas de la zona de la cordillera de los Andes. La obra incluirá la construcción de dos túneles unidireccionales y sus obras de acceso correspondientes que se ejecutarán en varias etapas:  -Túnel Piloto: con el fin de obtener información geológica, se construyó un túnel piloto que ha permitido reducir la incertidumbre de los costos de excavación. Esta etapa está concluida y fue financiada con un préstamo de la CAF.  - Primer Tunel principal: el primer túnel en sentido Bogotá – Buenaventura incluye tres  módulos a ejecutar en el período 2008 – 2013 y que son el destino de los recursos del préstamo CAF:             I. Construcción del primer túnel unidireccional (Portal Américas – Portal              Bermellón). Incluye: Excavación, soporte, revestimiento, pavimento, obras anexas y              suministro e instalación de los equipos electromecánicos.            II. Construcción segunda calzada entre Calarcá y el Portal Américas del Túnel (en el             Quindío). Incluye: las obras necesarias de empalme con la calzada del túnel. III. Construcción segunda calzada entre el Portal Bermellón y Cajamarca (en el  Tolima). -Segundo túnel principal: túnel en sentido Buenaventura – Bogotá el cual consistirá en una ampliación del Túnel Piloto y se espera sea ejecutado en el periodo 2012- 2015. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa007894,Programa Más Inversiones para Agua - MIAGUA I - Fase 2,,"El Programa de Inversiones Municipales en Agua y Riego está dirigido a apoyar a los municipios del país en el desarrollo de sus proyectos prioritarios para incrementar la cobertura de los servicios de agua y saneamiento y mejorar la infraestructura de riego. El Programa está orientado a financiar obras y proyectos menores y de baja complejidad, que tengan el mayor impacto posible en la atención de las necesidades básicas de la población más pobre, e impulsen la producción agrícola como un mecanismo para contribuir al logro de la seguridad alimentaria del país ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa010454,Programa de Gestión de Aguas Residuales de los Distritos de Arraiján y La Chorrera - Proyecto 2,,"""El Programa está conformado por dos proyectos separados y complementarios: Proyecto 1. Gestión de aguas residuales de Burunga y Arraiján cabecera: (Inversión total US$ 388,9 MM de los cuales CAF financiará US$ 75 MM). Consiste en el diseño y construcción de redes de alcantarillado, colectoras, planta de tratamiento de aguas residuales (PTAR) y, conexiones domiciliarias e intradomiciliarias en los corregimientos de Burunga y Arraiján Cabecera. Este Proyecto incluye además actividades de fortalecimiento institucional para el monitoreo y control de la contaminación en los cuerpos de agua, estudios de viabilidad y administración del Proyecto. Proyecto 2. Saneamiento de los Distritos de Arraiján y La Chorrera: (Inversión total US$ 640,1 MM de los cuales CAF financiará US$ 50 MM).  Este préstamo financia parcialmente el Proyecto 2, el cual comprende el diseño y construcción de redes de alcantarillado sanitario, colectoras y subcolectoras en los distritos de Arraiján y La Chorrera< la PTAR de Caimito< el fortalecimiento institucional de la UCP< estudios y actividades complementarias. El resto de los recursos para financiar este proyecto provienen del aporte local y recursos de otros bancos multilaterales (BID, BEI, AECID, BCIE)."""" """,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
XM-DAC-46008-cfa011209,Programa de apoyo a la implementación de la estrategia nacional de mejora regulatoria,,"La agenda de reformas y acciones de política pública estarán dirigidas principalmente a:   Fortalecer a la Comisión Nacional de Mejora Regulatoria (CONAMER), agencia del Gobierno Federal encargada de impulsar la política de mejora regulatoria en el país.   Promover la aplicación de la Ley General de Mejora Regulatoria a nivel subnacional y fortalecer las capacidades estatales y municipales para su implementación.   Promover la implementación de la Ley General de Mejora Regulatoria en los Poderes Legislativos y Judiciales de la Federación y fortalecer las capacidades para su implementación en el ámbito de sus competencias. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,MX,,,,,,,,,,421,,,
XM-DAC-46008-cfa011857,Programa Sectorial de Enfoque Amplio de Apoyo a la Implementación de la Estrategia de Transformación e Inclusión Digital en Trinidad y Tobago,,"En el marco de los ejes transversales de la Estrategia Nacional de Desarrollo-“Visión 2030”, orientados a promover la digitalización del Estado y del sector productivo y el cierre de brechas, y en un escenario post pandemia, se ha desarrollado una estrategia de transformación digital, desde la cual se han identificado las acciones que forman parte del Programa. Los componentes son los siguientes:  a. Gobierno Digital – políticas públicas para la transformación digital del Estado.  b. Economía Digital – soluciones digitales para el desarrollo de sectores productivos.  c. Sociedad Digital – inclusión digital de la población, masificando el acceso a las TICs.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,TT,,,,,,,,,,421,,,
XM-DAC-46008-cfa008814,Rehabilitación y Reconstrucción de la Carretera Yucumo - San Borja,,"El Proyecto, cuyo costo total asciende a US$ 89,8 millones, plantea la rehabilitación y reconstrucción del tramo carretero perteneciente a la Red Vial Fundamental (RVF) N° 3 (RF-3) que une las ciudades de La Paz y Trinidad, en recorrido que pertenece al Corredor Oeste-Norte. En particular, el tramo a intervenir, de 53 km de extensión, más los 2,57 km de circunvalaciones en Yucumo y San Borja (55,57 km totales), vinculará las localidades de Yucumo y San Borja, localizadas en el municipio de San Borja, provincia de José Ballivián, departamento del Beni.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003786,Banco Continental,,"Línea de Crédito Revolvente No Comprometida por un monto de USD $50.000.000,00",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PY,,,,,,,,,,421,,,
XM-DAC-46008-cfa011666,Programa de apoyo a la emergencia generada por la pandemia del COVID-19 en República Dominicana,,"El Préstamo está estructurado como recursos de libre disponibilidad y rápido desembolso que serán destinados a reforzar el Presupuesto del Sector Público para atender la demanda de fondos prioritarios para acompañar la estrategia del Gobierno de la República Dominicana a mitigar el impacto de la crisis sanitaria y promover la reactivación económica.  De esta manera, los recursos del Préstamo podrán financiar: (i) cualesquiera de las apropiaciones presupuestales del Prestatario consignadas como gastos en el Presupuesto General del Estado, brindando un apoyo financiero a fin de mitigar las contracciones que provocan en el ámbito del desarrollo los impactos económicos y las presiones fiscales relacionadas con la pandemia del COVID-19 en la República Dominicana< y (ii) a solicitud del Prestatario, la comisión de financiamiento del Préstamo.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,DO,,,,,,,,,,421,,,
XM-DAC-46008-cfa008832,Proyecto construcción de la carretera Villa granado - Puente Taperas - La palizada,,"El Proyecto está destinado a la construcción de la carretera Villa Granado - Puente Taperas - La Palizada a lo largo de 99 km, en el ámbito de la estrategia de desarrollo regional y nacional.   Estas obras darán una solución final a los tramos que componen la carretera conocida como “Y de integración”, que forma parte de la ruta vial fundamental N° 5 (RVF N° 5) y la ruta vial fundamental N° 23 (RVF N° 23) que permiten la unión de los departamentos de Cochabamba, Chuquisaca y Santa Cruz. Asimismo, esta operación incrementaría en US$ 154,9 millones a los US$ 192,5 millones aportados mediante operaciones anteriores, que incluyen recursos CAF y de contraparte local, que en total permitirían la construcción de la “Y de integración” de 330 km de longitud. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011865,Programa Nacional del Manejo del Fuego en el marco de la emergencia ígnea en la República Argentina,,"Esta operación se circunscribe en el marco de la Línea de Crédito Sectorial Contingente Regional para Eventos Extremos del Clima, Sismos, Accidentes Contaminantes y Epidemias (la “Línea”), aprobada por el Directorio de CAF mediante Resolución No. 2376/2021 del 2 de marzo de 2021, y renovada por Resolución No. P.E. 0277/2022 hasta marzo de 2023. Mediante la Línea de Crédito Sectorial se prevé contribuir con operaciones de libre disponibilidad y rápido desembolso, bajo la modalidad de préstamos de Enfoque Sectorial Amplio (SWAp), a fin de reactivar y reforzar las instituciones y los sistemas de gestión de riesgos de los países accionistas de CAF, que a su vez permitan apoyar las acciones a corto y mediano plazo implementadas por éstos.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa010352,FOR - Programa Aldeia da Praia - Ciudad de Fortaleza con Futuro,,"El Programa presenta componentes de desarrollo urbano integrado, transformación productiva, sostenibilidad ambiental , fortalecimiento institucional y seguridad ciudadana. La principal obra es la restauración de la Avenida Beira-mar, incluyendo relleno sanitario, mercados de pescado y artesanías, equipos de seguridad urbana y ciudadana, iluminación sostenible, forestación, cableado eléctrico incorporado, capacitación y entrenamiento para la mano de obra local dirigidos al sector turístico, así como incentivos a la producción y comercialización de productos regionales.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011899,"Programa de Enfoque Sectorial Amplio de Apoyo a la Biodiversidad, Cambio Climático y Gestión Ambiental",,"El préstamo de riesgo soberano de largo plazo, bajo la modalidad de Crédito Sectorial de Enfoque Amplio (SWAp), busca reconocer las acciones realizadas por la República del Ecuador desde el año 2020 en el desarrollo e implementación de políticas públicas e instrumentos que permitan establecer las condiciones habilitantes para conservar la biodiversidad del país y fortalecer su patrimonio natural, enfrentar el cambio climático e incrementar su resiliencia, y promover el desarrollo sostenible del país.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa011375,Enfoque sectorial amplio para apoyar la agenda nacional de conectividad,,"""En el marco del Plan Nacional de Desarrollo 2017-2021 y de las """"Políticas Públicas del Sector de las Telecomunicaciones y de la Sociedad de la Información 2017-2021"""", el Programa se orienta a reconocer las acciones en el desarrollo del marco de política que se ha desarrollado para el cierre de la brecha digital, específicamente la producción e implementación de diversos planes y acuerdo internos en los siguientes ejecs de trabajo: a) transformación digital, b) servicio universal y, c) expanción de infraestructuras digitales.""",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa007836,"""Proyecto Vía de Integración de los Valles """"Ruta Viva"""" Fase II""",,"El Proyecto “Ruta Viva” se ubica en la provincia de Pichincha, en el sector nororiental del Distrito Metropolitano de Quito (DMQ), e involucra directamente a las parroquias de Cumbayá, Tumbaco y Puembo. Indirectamente beneficia también a las parroquias de Tababela, Checa, Pifo, Yaruquí, El Quinche, y el oriente ecuatoriano. La Ruta Viva está dividida en dos fases< la Fase I constituye el tramo comprendido entre el intercambiador Auquitas, en la Av. Simón Bolívar, y la Urbanización La Primavera, de 5,5 km de longitud. La segunda fase, objeto de la presente evaluación y operación de financiamiento, corresponde al tramo que sigue desde la finalización de la Fase I hasta el Intercambiador Puembo en una longitud de 7,32 km, incluyendo la construcción de los puentes sobre los ríos San Pedro y Chiche.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa008702,Plan de Ordenamiento y Desarrollo Sostenible del Casco Urbano Central de la Ciudad de Loja (REGENERAR),,"El “Proyecto de Ordenamiento y Desarrollo Sostenible del Casco Urbano Central de la Ciudad de Loja” (el Proyecto) tiene como propósito renovar las redes subterráneas de servicios públicos (agua potable, alcantarillado, red eléctrica y de comunicaciones), mejorar la calidad de prestación de los mismos, y renovar la imagen del casco céntrico de la ciudad, mediante la ejecución de un conjunto de obras de infraestructura y planes sociales y ambientales que garanticen el uso eficiente del espacio público.   ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa007142,Programa Sectorial de Transporte,,"El Programa consiste en recursos de libre disponibilidad con los que se pretende: a) apoyar la conclusión de proyectos viales que han sido financiados por CAF en créditos anteriores, consolidando la inversión ya realizada y asegurando se obtengan los beneficios económicos y sociales asociados, b) incorporar varias regiones con potencial productivo a la economía nacional e integrarlas al proceso de desarrollo, c) fomentar acciones para la integración física fronteriza entre Bolivia y los países limítrofes, que sirvan de base para un adecuado desarrollo económico mutuo, d) facilitar la creación de nuevos mercados de consumo y centros de producción, aprovechando principalmente el potencial comercial y agrícola subexplotados en la actualidad, e) contribuir a romper el aislamiento y marginación social y económica de las provincias, municipios y comunidades, ubicadas dentro del área de influencia de los proyectos.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003946,Línea de Crédito Rotativa y Comprometida ENEL CHILE S.A.,,Línea de Crédito comprometida y revolvente por un monto de USD 200.000.000,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CL,,,,,,,,,,421,,,
XM-DAC-46008-cfa004536,Rehabilitación de la malla vial de Bogotá,,"El proyecto contempla la construcción, el mejoramiento y la sostenibilidad de la infraestructura vial de la ciudad",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011786,"Programa de Apoyo al Plan Nacional “Argentina contra el Hambre” en la Emergencia Socio-sanitaria COVID-19, Fase III",,"El Programa prevé implementar acciones de política social vinculadas con la seguridad alimentaria de familias en situación de vulnerabilidad con niños y niñas de hasta 14 años, titulares de la Asignación Universal por Hijo (AUH), titulares de la Asignación Universal por Embarazo (AUE, a partir del tercer mes de embarazo), titulares de la Asignación Universal por Hijo/a con discapacidad (AUHD), y madres con siete o más hijos que perciben Pensiones No Contributivas. El Programa es de alcance nacional y estima mitigar los efectos de la inseguridad alimentaria, pobreza y vulnerabilidad de niños y niñas en riesgo social y sanitario, agravados por la pandemia COVID-19. La población destinataria de la Tarjeta AlimentAR alcanzada por el Programa comprende a casi la totalidad de los 2.419.592 titulares en todo el territorio nacional. En tal sentido, CAF pone a disposición de la República Argentina recursos de apoyo presupuestario y rápido desembolso, bajo la modalidad de préstamo de Enfoque Sectorial Amplio (SWAp), para el cumplimiento de las medidas de asistencia a la población vulnerable. Esta operación de apoyo presupuestario corresponde a las prestaciones de la Tarjeta AlimentAR hasta el mes de septiembre de 2021. Los componentes estructurados para el Programa son: (i) Apoyo presupuestario para las prestaciones de la Tarjeta AlimentAR< y (ii) Gastos financieros. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012479,Programa para apoyar la infraestructura vial resiliente en Trinidad y Tobago,,"Bajo el contexto actual, en el cual Trinidad y Tobago ya está enfrentando los efectos del cambio climático, como aumento de temperaturas, erosión costera y patrones de lluvia atípicos, con fuertes impactos sobre la infraestructura, y en particular sobre la red vial, el país ha estado desarrollando una serie de iniciativas para actualizar su marco estratégico y de planificación a esta nueva realidad, así como haciendo inversiones en la adaptación de la infraestructura. En particular el Ministerio de Obras y Transporte (MTOP) ha venido trabajando en diversos aspectos alineados con el proceso de adaptación al cambio climático, bajo el paraguas del Plan Nacional de Adaptación desarrollado por el Ministerio de Planificación. Es así como el presente Programa busca reconocer estas acciones, iniciativas e inversiones, las cuales han sido agrupadas en los siguientes componentes:  i. Apoyo a la planificación y el marco estratégico para el desarrollo de herramientas para una infraestructura más resiliente al cambio climático<  ii. Reconocimiento de inversiones en el sector vial, particularmente aquéllas orientadas a su resiliencia climática, como rehabilitación de pavimentos, reposición y aumento de capacidad de obras de drenaje, construcción y rehabilitación de puentes, proyectos de estabilización geotécnica de taludes en áreas vulnerables a deslizamientos, entre otras.  iii. Fortalecimiento institucional, particularmente del Ministerio de Obras Públicas y Transporte (MOPT), en aspectos como desarrollo de criterios para adaptación al cambio climático y entrenamiento del personal en manejo de desastres y resiliencia de la infraestructura.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,TT,,,,,,,,,,421,,,
XM-DAC-46008-cfa010048,Programa de Infraestrutura Urbana de São Bernardo do Campo (PROINFRA),,"El Programa propone principalmente: (i) la reducción en los tiempos de viaje, (ii) el aumento de la seguridad vial y de los usuarios del sistema de transporte público, (iii) la reducción de emisiones contaminantes, (iv) la disminución de costos de mantenimiento de la infraestructura urbana y de costos vehiculares de los usuarios del sistema vial, y (v) la reducción de la vulnerabilidad ante inundaciones en áreas críticas de la ciudad. Indirectamente, tales beneficios se reflejarán a su vez en la valorización inmobiliaria de las áreas directamente beneficiadas, así como en el aumento de la productividad económica del municipio. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012447,PROGRAMA DE APOYO AL PLAN DE ATENCIóN DE EMERGENCIAS DE EL SALVADOR,,"""El “Programa de Apoyo al Plan de Atención de Emergencias de El Salvador” ha sido estructurado conforme a los ámbitos de la gestión de riesgos de desastres establecidos en el marco de la normativa de El Salvador. Es decir, se enmarca en las disposiciones establecidas en el Plan Nacional de Protección Civil, Prevención y Mitigación de Desastre(SNPC) del Ministerio de Gobernación y Desarrollo Territorial (MIGOBDT)< y en las acciones de mitigación y respuesta inmediata del Ministerio de Obras Públicas y de Transporte (MOPT) para atender la emergencia, en conjunto con las del Fondo de Conservación Vial de El Salvador (FOVIAL).  Los siguientes son las líneas de acción del Programa:   1.\tMitigación (reducción) de Riesgos 2.\tRespuesta para la atención de emergencias 3.\tRecuperación, rehabilitación y reconstrucción """,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,SV,,,,,,,,,,421,,,
XM-DAC-46008-cfa006966,Línea en Extra Alta Tensión de 500 kV Pico Truncado – Río Turbio – Río Gallegos – Calafate,,"El proyecto que estima desarrollar la empresa consta de cinco componentes: i) Actualización de la legislación (Ley Orgánica del Servicio Eléctrico y otros) y del marco regulatorio que rige al sector< ii) Comercial, el cual tomará en consideración los logros alcanzados en el Programa de Optimización de la Gestión Comercial realizado por la empresa CADAFE, correspondiente a un Plan Piloto aplicado a tres estados (Aragua, Carabobo y Anzoátegui), y se hará extensivo por parte de CORPOELEC a los diecinueve estados en el resto del país< iii) mejoras en los procesos de distribución< iv) Componente Administrativo, el cual incluye la implantación de un sistema uniforme en los procesos de capacitación y nómina< y v) Componente Gerencial, en donde se desarrollarán actividades de fortalecimiento y de afianzamiento de los nuevos valores de la institución.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa008519,Proyecto Chavicmochic Tercera Etapa,,"El  objeto de la presente operación es financiar la derivación de parte de los caudales del río Santa para regar tierras nuevas y mejorar el riego en los valles e intervalles de Chao, Virú, Moche y Chicama en el departamento de La Libertad (costa norte del Perú), incluye el diseño y construcción de: a) la presa Palo Redondo con una altura de 97 metros< y b) un primer tramo (1,5 km) del canal de conducción Moche-Chicama-Urricape. Las inversiones de esta fase se financiarían con aportes del Estado, parte de los cuales serían financiados con recursos del préstamo CAF. La segunda fase incluye el diseño y construcción de: a) la tercera línea de cruce del río Virú con capacidad de 16,5 m3/s< b) el tramo principal de la prolongación del canal de conducción Moche-Chicama-Urricape con longitud de 125 km< c) el sistema de conducción lateral para el sector Urricape de 18,3 km< d) la remodelación integral del sistema de tomas del canal de conducción en el tramo Chao-Virú-Moche< y e) la instalación del sistema de control, medición y automatización en toda la infraestructura hidráulica mayor del Proyecto Chavimochic. Las inversiones de la segunda fase serán financiadas íntegramente por el Concesionario. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa011724,Proyecto Nueva Rinconada,,"El Proyecto contribuirá al mejoramiento de la calidad y ampliación de la cobertura de los servicios de agua potable y alcantarillado en la zona sur de la ciudad de Lima y beneficiará cerca de 350.000 habitantes de los Distritos de Villa María del Triunfo, San Juan de Miraflores y Villa El Salvador. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa008606,"Programa de Agua, Saneamiento, Residuos Sólidos y Drenaje Pluvial - PROASRED",,"""""""El Programa de Agua, Saneamiento, Residuos Sólidos y Drenaje Pluvial – PROASRED tiene como objetivo general mejorar la calidad de vida de la población de Bolivia, mediante el mejoramiento de las condiciones de cobertura, calidad y eficiencia de los servicios de agua y saneamiento (alcantarillado sanitario, tratamiento de aguas residuales, manejo de residuos sólidos y drenaje pluvial), en 6 departamentos del país. Adicionalmente, incrementar la cobertura y calidad de los servicios de agua potable, alcantarillado sanitario y tratamiento de aguas residuales en zonas periurbanas, pequeñas comunidades y áreas rurales de los departamentos de Potosí, Cochabamba, Santa Cruz y La Paz. Inicialmente, el Gobierno ha identificado la ejecución de 39 proyectos que beneficiarán a alrededor de 740 mil habitantes. Implementar y mejorar la cobertura y la gestión integral de residuos sólidos en áreas urbanas y rurales en los departamentos de Potosí, Oruro, Santa Cruz, Cochabamba y Pando. """" """,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa007725,Programa de Prevención de Desastres Naturales,,"El Programa responde a la necesidad de implementar medidas de rehabilitación y recuperación temprana en zonas afectadas por las recientes temporadas de lluvia, además de aplicar medidas de prevención en áreas vulnerables a inundaciones",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011810,Programa de Apoyo al Fortalecimiento de la Política Fiscal y Mejora del Gasto Público,,"La presente Operación se estructura sobre tres pilares: · Estabilización del déficit fiscal, a través de la implementación de un “Plan de Convergencia” y del impulso de una nueva Ley de Responsabilidad Fiscal, que permita acciones/intervenciones contracíclicas por parte del gobierno, a la vez de mantener los niveles de endeudamiento en niveles sostenibles/aceptables. · Racionalización del gasto público. · Impulso e incentivo a la formalización para aumentar las recaudaciones. En torno a estos pilares se articulan las acciones gubernamentales a corto y mediano plazo, buscando impulsar políticas públicas con impacto en la competitividad del país, a través de una mejora de la gestión de las finanzas públicas, la gobernanza fiscal, la recaudación y la mejora de la calidad del gasto público.Lo",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PY,,,,,,,,,,421,,,
XM-DAC-46008-cfa010094,Programa de apoyo para el desarrollo de proyectos de participaciones público-privadas,,"Si bien la naturaleza multisectorial y amplia del préstamo supone que no se identifica ningún proyecto de inversión de manera específica, se espera que las acciones de política que acompañen esta operación contribuyan a mejorar la capacidad institucional y regulatoria del país con respecto a los contratos de Participación Público-Privadas. Esta mejoría se apreciaría en los indicadores de participación en licitaciones, concesiones, contratos de operación, contratos de servicio, entre otras modalidades de participación privada en proyectos que conduzcan a una mejoría de la infraestructura del país. Se estima que a mediano plazo, el funcionamiento de los contratos de PPP dinamice la inversión en sectores habilitadores para el crecimiento económico como la generación y transmisión eléctrica, el sector de transporte y los sistemas de riego.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa004580,Programa de Inversiones Sociales y de Infraestructura contra la Pobreza,,"El objetivo del Programa es contribuir con la politica del Gobierno Nacional de apoyar a la reducción de la pobreza, a través de proyectos de inversión en infraestructura y programas sociales que permitan mejorar las condiciones de vida de las poblaciones atendidas y propiciar mejorar las condiciones de vida de las poblaciones atendidas y propiciar oportunidades de desarrollo económico y social de las mismas. Todlo ello con un enfique de desarrollo humano integral y bajo el concepto de territorialidad, en el marco del proceso de descentralización regional que adelanta el Perú para atender necesidades locales y regionales. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa005702,Construcción de Doble vía La Paz - Oruro,,"El origen de la doble vía será en la zona urbana a la salida de la ciudad de El Alto y finalizará, 204 km después, en la entrada de la ciudad de Oruro. En función de la topografía del terreno y de la factibilidad de implementación del programa de reasentamiento e indemnizaciones a las poblaciones afectadas, es decir, de liberación del derecho de vía, se alternará la construcción de un par vial (calzada paralela a la existente) con la construcción de una doble vía (ampliación de la calzada existente aprovechando la misma plataforma). Además, a lo largo de su trazado, la doble vía deberá cruzar varias localidades de mayor o menor tamaño, por lo que se ha previsto que se construyan varias variantes para sortear así el tejido urbano y, con el objeto de dar fluidez al tráfico vehicular, el proyecto contempla intersecciones a nivel en el ingreso y salida de cada población importante con el objeto de dar y/o proporcionar retornos seguros en ambos sentidos de la marcha. Se ha previsto construir varias intersecciones a desnivel que garanticen la seguridad de los usuarios y la fluidez del tráfico< una de ellas se situará en la intersección de la localidad de Patacamaya hacia Tambo Quemado y otra en la localidad de Caracollo hacia Cochabamba.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
