activity_identifier,result_ref,result_type,aggregation_status,title,description
XI-IATI-IADB-AR-L1361,result_1,2,false,(i) fortalecer las capacidades de gestión del Organismo Ejecutor (OE) y de las Unidades Técnicas de Apoyo (UTA),(i) fortalecer las capacidades de gestión del Organismo Ejecutor (OE) y de las Unidades Técnicas de Apoyo (UTA)
XI-IATI-IADB-AR-L1361,result_2,2,false,(ii) mejorar las condiciones habitacionales de los Hogares Vunerables (HV) en Barrios Populares (BP) y sus áreas formales adyacentes,(ii) mejorar las condiciones habitacionales de los Hogares Vunerables (HV) en Barrios Populares (BP) y sus áreas formales adyacentes
XI-IATI-IADB-AR-L1361,result_3,2,false,(iii) mejorar el hábitat y aumentar la seguridad de la tenencia de la tierra de los residentes en BP,(iii) mejorar el hábitat y aumentar la seguridad de la tenencia de la tierra de los residentes en BP
XI-IATI-IADB-AR-L1361,result_4,2,false,(iv) Promover el desarrollo socioeconómico y comunitario en BP con enfoque de género y diversidad,(iv) Promover el desarrollo socioeconómico y comunitario en BP con enfoque de género y diversidad
XI-IATI-IADB-AR-L1142,result_1,1,false,Consolidación de sistemas de información de salud pública,Consolidación de sistemas de información de salud pública
XI-IATI-IADB-AR-L1142,result_2,2,false,Consultantes a los que les prescribieron medicamentos que los reciben de REMEDIAR,Consultantes a los que les prescribieron medicamentos que los reciben de REMEDIAR
XI-IATI-IADB-AR-L1142,result_3,2,false,Personas clasificadas por Riesgo Cardiovascular Global,Personas clasificadas por Riesgo Cardiovascular Global
XI-IATI-IADB-AR-L1142,result_4,2,false,Personas con riesgo cardiovascular alto bien seguidas,Personas con riesgo cardiovascular alto bien seguidas
XI-IATI-IADB-AR-L1142,result_5,1,false,Provisión de servicios estratégicos,Provisión de servicios estratégicos
XI-IATI-IADB-AR-L1142,result_6,1,false,Proyectos Provinciales de Fortalecimiento de Servicios de Salud,Proyectos Provinciales de Fortalecimiento de Servicios de Salud
XI-IATI-IADB-AR-L1198,result_1,1,false,Componente 1: Inversiones de apoyo a la competitividad,Componente 1: Inversiones de apoyo a la competitividad
XI-IATI-IADB-AR-L1198,result_2,1,false,Componente 2: Servicios de apoyo a la competitividad,Componente 2: Servicios de apoyo a la competitividad
XI-IATI-IADB-AR-L1198,result_3,1,false,Componente 3: Seguimiento y Evaluación,Componente 3: Seguimiento y Evaluación
XI-IATI-IADB-AR-L1133,result_1,1,false,Componente 1: Obras de Ingenieria,Componente 1: Obras de Ingenieria
XI-IATI-IADB-AR-L1133,result_2,1,false,Componente 2: Seguridad Vial,Componente 2: Seguridad Vial
XI-IATI-IADB-AR-L1133,result_3,1,false,Componente 3: Fortalecimiento Institucional,Componente 3: Fortalecimiento Institucional
XI-IATI-IADB-AR-L1133,result_4,1,false,"Componente 4: Administración, Estudios y Supervisión.","Componente 4: Administración, Estudios y Supervisión."
XI-IATI-IADB-AR-L1289,result_1,1,false,Componente 1: Obras de Agua Potable y Saneamiento,Componente 1: Obras de Agua Potable y Saneamiento
XI-IATI-IADB-AR-L1289,result_2,1,false,Componente 2: Fortalecimiento Institucional,Componente 2: Fortalecimiento Institucional
XI-IATI-IADB-AR-L1289,result_3,2,false,"ODE 1: Incrementar los niveles de acceso y mejorar la calidad de servicios de agua potable y saneamiento en localidades de hasta 50 mil habitantes, con un enfoque de inclusión social, género y resiliencia al cambio climático.","ODE 1: Incrementar los niveles de acceso y mejorar la calidad de servicios de agua potable y saneamiento en localidades de hasta 50 mil habitantes, con un enfoque de inclusión social, género y resiliencia al cambio climático."
XI-IATI-IADB-AR-L1148,result_1,1,false,Gestión del Programa,Gestión del Programa
XI-IATI-IADB-AR-L1148,result_2,1,false,Obras,Obras
XI-IATI-IADB-AR-L1079,result_1,1,false,Recuperar la capacidad de transmision de energia electrica a nivel provincial,Recuperar la capacidad de transmision de energia electrica a nivel provincial
