activity_identifier,result_ref,indicator_ref,indicator_measure,ascending,aggregation_status,title,description,baseline_year,baseline_iso_date,baseline_value,baseline_comment
XI-IATI-IADB-AR-L1064,result_5,indicator_XI-IATI-IADB-AR-L1064_result_5_45,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_5,indicator_XI-IATI-IADB-AR-L1064_result_5_46,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_5,indicator_XI-IATI-IADB-AR-L1064_result_5_47,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_5,indicator_XI-IATI-IADB-AR-L1064_result_5_48,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_1,1,,,Funciones directivas y de la alta gerencia concentradas en un solo edificio.,Funciones directivas y de la alta gerencia concentradas en un solo edificio.,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_2,1,,,Ahorro anual de costos de alquiler de inmuebles,Ahorro anual de costos de alquiler de inmuebles,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_3,2,,,Porcentaje de ahorro en gastos de energía eléctrica.,Porcentaje de ahorro en gastos de energía eléctrica.,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_4,1,,,Intranet implementada y en funcionamiento,Intranet implementada y en funcionamiento,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_5,1,,,Modelos de simulación para analizar la sustentabilidad económica y social de los principales sistemas de producción identificados,Modelos de simulación para analizar la sustentabilidad económica y social de los principales sistemas de producción identificados,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_6,1,,,"Sistema de gestión de la calidad del Instituto de Economía y Sociología según norma IRAM ISO 9001:2000; para el seguimiento de la atención de las demandas recibidas, implementado","Sistema de gestión de la calidad del Instituto de Economía y Sociología según norma IRAM ISO 9001:2000; para el seguimiento de la atención de las demandas recibidas, implementado",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_7,1,,,Plan Estratégico de comunicación institucional implementado,Plan Estratégico de comunicación institucional implementado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_8,1,,,"Sistema de consulta, en base a interfase web, para el acceso a las bases de datos de Economía y Sociología, operativo","Sistema de consulta, en base a interfase web, para el acceso a las bases de datos de Economía y Sociología, operativo",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_9,1,,,Edificio Central Sede del Instituto Nacional de Tecnología Agropecuaria construido,Edificio Central Sede del Instituto Nacional de Tecnología Agropecuaria construido,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_10,1,,,Unidades con equipamiento e infraestructura para redes internas de información y conectividad instaladas.,Unidades con equipamiento e infraestructura para redes internas de información y conectividad instaladas.,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_11,1,,,Unidades con equipamiento e infraestructura para redes internas de información y conectividad instaladas.,Unidades con equipamiento e infraestructura para redes internas de información y conectividad instaladas.,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_12,1,,,"Portal institucional (Web) y Respuesta Telefónica Integrada (RTI), actualizados","Portal institucional (Web) y Respuesta Telefónica Integrada (RTI), actualizados",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_13,1,,,"Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)","Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_14,1,,,"Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)","Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_15,1,,,"Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)","Estudios realizados (de los principales mercados de productos exportables, de mercados bioenergéticos, de impacto de cambio climático, de derechos de propiedad, de competitividad, de uso de la tierra, de financiación de la producción)",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_16,1,,,Red de Información Agropecuaria Nacional (RIAN) implementada y puesta en marcha,Red de Información Agropecuaria Nacional (RIAN) implementada y puesta en marcha,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_17,1,,,Diseño de un sistema mejorado de PSyE concluido,Diseño de un sistema mejorado de PSyE concluido,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_18,1,,,Unidad de Soporte y Digitalización implementada,Unidad de Soporte y Digitalización implementada,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_19,1,,,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_20,1,,,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_21,1,,,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_22,1,,,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,Investigadores capacitados en análisis de prospectiva y metodología de escenarios futuros de los mercado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_23,1,,,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_24,1,,,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_25,1,,,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,Centros documentales re equipados y funcionando bajo sistemas de gestión documental en formato digital,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_26,1,,,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_27,1,,,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_28,1,,,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,Estudios sobre la competitividad de las cadenas agroalimentarias y su sustentabilidad en el mediano y largo plazo realizados,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_29,1,,,"Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento","Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_30,1,,,"Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento","Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_31,1,,,"Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento","Sistemas Integrados y procesos (Planificación, Administración, Recursos Humanos y Convenios Institucionales y Vinculación) desarrollados y en funcionamiento",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_32,1,,,Sistema de Seguridad Informática implementado,Sistema de Seguridad Informática implementado,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_33,1,,,Red de comunicadores en funcionamiento,Red de comunicadores en funcionamiento,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_34,1,,,Plataforma de comunicación interna funcionando,Plataforma de comunicación interna funcionando,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_35,1,,,"Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito","Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_36,1,,,"Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito","Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_37,1,,,"Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito","Profesionales por Centro Regional/Centro de Investigación con formación conceptual, metodológica y operativa en PSyE y capacitados para la gestión en su ámbito",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_38,1,,,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_39,1,,,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_40,1,,,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_41,1,,,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,Evaluaciones de impacto (cadenas o tecnologías o proyectos o región) realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_42,1,,,Evaluaciones inicial y final de indicadores de producción y calidad de los servicios institucionales realizadas,Evaluaciones inicial y final de indicadores de producción y calidad de los servicios institucionales realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_43,1,,,Evaluaciones inicial y final de indicadores de producción y calidad de los servicios institucionales realizadas,Evaluaciones inicial y final de indicadores de producción y calidad de los servicios institucionales realizadas,,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_44,1,,,"Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.","Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_45,1,,,"Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.","Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_46,1,,,"Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.","Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.",,,,
XI-IATI-IADB-AR-L1064,result_6,indicator_XI-IATI-IADB-AR-L1064_result_6_47,1,,,"Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.","Investigadores capacitados en economía de los recursos naturales, propiedad intelectual, normativas de calidad, análisis de sustentabilidad, estructura agraria.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_1,1,,,Centros Regionales y de Investigación gestionando el sistema de PSyE descentralizado y utilizandolo para la toma de decisiones.,Centros Regionales y de Investigación gestionando el sistema de PSyE descentralizado y utilizandolo para la toma de decisiones.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_2,1,,,Bioterios refaccionados,Bioterios refaccionados,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_3,1,,,Instituto de Genética (Laboratorio de Biología Molecular del IGEAF) construido,Instituto de Genética (Laboratorio de Biología Molecular del IGEAF) construido,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_4,1,,,Estación Experimental Agropecuaria Juárez de Formosa construida y funcionando,Estación Experimental Agropecuaria Juárez de Formosa construida y funcionando,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_5,1,,,Laboratorio Principal de Metrología (LPM) construido.,Laboratorio Principal de Metrología (LPM) construido.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_6,1,,,"Estaciones Experimentales con Equipamiento de maquinaria agrícola adquirido, entregado y operando.","Estaciones Experimentales con Equipamiento de maquinaria agrícola adquirido, entregado y operando.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_7,1,,,Bioterio de experimentación construido,Bioterio de experimentación construido,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_8,1,,,"Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.","Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_9,1,,,"Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.","Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_10,1,,,"Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.","Cursos a profesionales, técnicos y personal de apoyo en uso de técnicas de biotecnologías brindados.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_11,1,,,Consultorías técnicas contratadas,Consultorías técnicas contratadas,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_12,1,,,Consultorías técnicas contratadas,Consultorías técnicas contratadas,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_13,1,,,Consultorías técnicas contratadas,Consultorías técnicas contratadas,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_14,1,,,"Laboratorio de Metrología con Equipamiento adquirido, entregado y operando.","Laboratorio de Metrología con Equipamiento adquirido, entregado y operando.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_15,1,,,Invernaderos construidos,Invernaderos construidos,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_16,1,,,Invernaderos construidos,Invernaderos construidos,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_17,1,,,Invernaderos construidos,Invernaderos construidos,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_18,1,,,Laboratorios de biotecnología equipados.,Laboratorios de biotecnología equipados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_19,1,,,Laboratorios de biotecnología equipados.,Laboratorios de biotecnología equipados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_20,1,,,Laboratorios de biotecnología equipados.,Laboratorios de biotecnología equipados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_21,1,,,Laboratorios de biotecnología equipados.,Laboratorios de biotecnología equipados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_22,1,,,Becarios profesionales incorporados.,Becarios profesionales incorporados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_23,1,,,Becarios profesionales incorporados.,Becarios profesionales incorporados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_24,1,,,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_25,1,,,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_26,1,,,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_27,1,,,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,Auxiliares técnicos y profesionales capacitados en el uso y mantenimiento del equipo adquirido.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_28,1,,,Profesionales capacitados en el exterior.,Profesionales capacitados en el exterior.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_29,1,,,Profesionales capacitados en el exterior.,Profesionales capacitados en el exterior.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_30,1,,,Profesionales capacitados en el exterior.,Profesionales capacitados en el exterior.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_31,1,,,"Laboratorios con equipamiento adquirido, entregado y funcionando.","Laboratorios con equipamiento adquirido, entregado y funcionando.",,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_32,1,,,Laboratorios de biotecnología construidos.,Laboratorios de biotecnología construidos.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_33,1,,,Laboratorios de biotecnología construidos.,Laboratorios de biotecnología construidos.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_34,1,,,Instituto de Fitopatología y Fisiología Vegetal (IFFIVE) de Córdoba construido y funcionando,Instituto de Fitopatología y Fisiología Vegetal (IFFIVE) de Córdoba construido y funcionando,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_35,1,,,Cuartos climatizados-cámaras de cría-incubadoras comprados.,Cuartos climatizados-cámaras de cría-incubadoras comprados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_36,1,,,Red de laboratorios de biotecnología con insumos y servicios especializados adquiridos.,Red de laboratorios de biotecnología con insumos y servicios especializados adquiridos.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_37,1,,,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_38,1,,,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_39,1,,,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_40,1,,,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,Obras menores de reacondicionamiento de Estaciones Experimentales y Centros de investigación realizadas.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_41,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_42,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_43,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_44,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_45,1,,,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,Eventos regionales del Programa de capacitación y entrenamiento básico y especializado realizados.,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_46,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_47,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_7,indicator_XI-IATI-IADB-AR-L1064_result_7_48,1,,,Plataformas Tecnológicas (PTs) organizadas y operando,Plataformas Tecnológicas (PTs) organizadas y operando,,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_1,1,,,"Convenios de desarrollo experimental suscriptos con empresas nacionales, instituciones públicas o privadas de investigación.","Convenios de desarrollo experimental suscriptos con empresas nacionales, instituciones públicas o privadas de investigación.",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_2,1,,,"Convenios de desarrollo experimental suscriptos con empresas nacionales, instituciones públicas o privadas de investigación.","Convenios de desarrollo experimental suscriptos con empresas nacionales, instituciones públicas o privadas de investigación.",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_3,1,,,División Incubación de Empresas (INCUINTA) de base tecnológica Start Up de productos tecnológicos en salud animal a escala industrial montada,División Incubación de Empresas (INCUINTA) de base tecnológica Start Up de productos tecnológicos en salud animal a escala industrial montada,,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_4,1,,,"Planta de INCUINTA para el desarrollo y producción a escala piloto de insumos biotecnológicos relacionados con salud animal, funcionando.","Planta de INCUINTA para el desarrollo y producción a escala piloto de insumos biotecnológicos relacionados con salud animal, funcionando.",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_5,1,,,"Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica","Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_6,1,,,"Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica","Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_7,1,,,"Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica","Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica",,,,
XI-IATI-IADB-AR-L1064,result_8,indicator_XI-IATI-IADB-AR-L1064_result_8_8,1,,,"Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica","Profesionales de la Coordinación de Vinculación Tecnológica capacitados en bioprocesos, valorización de la propiedad intelectual y gestión de empresas de base tecnológica",,,,
